datetime,elapsed_sec,pressure_bar,temperature_c
8/16/19 12:36,18148863.41,1.783,34.627
8/16/19 12:51,18149763.41,1.783,34.58
8/16/19 13:06,18150663.41,1.783,34.627
8/16/19 13:21,18151563.41,1.783,34.58
8/16/19 13:36,18152463.41,1.783,34.627
8/16/19 13:51,18153363.41,1.782,34.627
8/16/19 14:06,18154263.41,1.782,34.627
8/16/19 14:21,18155163.41,1.782,34.58
8/16/19 14:36,18156063.41,1.782,34.627
8/16/19 14:51,18156963.41,1.782,34.627
8/16/19 15:06,18157863.41,1.782,34.58
8/16/19 15:21,18158763.41,1.781,34.58
8/16/19 15:36,18159663.41,1.781,34.58
8/16/19 15:51,18160563.41,1.782,34.627
8/16/19 16:06,18161463.41,1.781,34.627
8/16/19 16:21,18162363.41,1.781,34.58
8/16/19 16:36,18163263.41,1.782,34.627
8/16/19 16:51,18164163.41,1.781,34.58
8/16/19 17:06,18165063.41,1.781,34.627
8/16/19 17:21,18165963.41,1.781,34.627
8/16/19 17:36,18166863.41,1.781,34.627
8/16/19 17:51,18167763.41,1.781,34.627
8/16/19 18:06,18168663.41,1.781,34.58
8/16/19 18:21,18169563.41,1.781,34.627
8/16/19 18:36,18170463.41,1.781,34.627
8/16/19 18:51,18171363.41,1.781,34.627
8/16/19 19:06,18172263.41,1.781,34.58
8/16/19 19:21,18173163.41,1.781,34.627
8/16/19 19:36,18174063.41,1.781,34.58
8/16/19 19:51,18174963.41,1.781,34.58
8/16/19 20:06,18175863.41,1.781,34.627
8/16/19 20:21,18176763.41,1.781,34.627
8/16/19 20:36,18177663.41,1.781,34.58
8/16/19 20:51,18178563.41,1.781,34.627
8/16/19 21:06,18179463.41,1.781,34.627
8/16/19 21:21,18180363.41,1.782,34.627
8/16/19 21:36,18181263.41,1.782,34.58
8/16/19 21:51,18182163.41,1.782,34.627
8/16/19 22:06,18183063.41,1.781,34.58
8/16/19 22:21,18183963.41,1.781,34.627
8/16/19 22:36,18184863.41,1.781,34.627
8/16/19 22:51,18185763.41,1.781,34.58
8/16/19 23:06,18186663.41,1.781,34.627
8/16/19 23:21,18187563.41,1.781,34.627
8/16/19 23:36,18188463.41,1.781,34.58
8/16/19 23:51,18189363.41,1.781,34.627
8/17/19 00:06,18190263.41,1.781,34.627
8/17/19 00:21,18191163.41,1.781,34.627
8/17/19 00:36,18192063.41,1.781,34.627
8/17/19 00:51,18192963.41,1.781,34.58
8/17/19 01:06,18193863.41,1.781,34.627
8/17/19 01:21,18194763.41,1.781,34.627
8/17/19 01:36,18195663.41,1.78,34.58
8/17/19 01:51,18196563.41,1.781,34.58
8/17/19 02:06,18197463.41,1.781,34.627
8/17/19 02:21,18198363.41,1.78,34.627
8/17/19 02:36,18199263.41,1.78,34.627
8/17/19 02:51,18200163.41,1.78,34.58
8/17/19 03:06,18201063.41,1.78,34.627
8/17/19 03:21,18201963.41,1.78,34.58
8/17/19 03:36,18202863.41,1.78,34.58
8/17/19 03:51,18203763.41,1.78,34.58
8/17/19 04:06,18204663.41,1.78,34.58
8/17/19 04:21,18205563.41,1.78,34.58
8/17/19 04:36,18206463.41,1.78,34.58
8/17/19 04:51,18207363.41,1.78,34.627
8/17/19 05:06,18208263.41,1.78,34.58
8/17/19 05:21,18209163.41,1.78,34.58
8/17/19 05:36,18210063.41,1.78,34.627
8/17/19 05:51,18210963.41,1.78,34.58
8/17/19 06:06,18211863.41,1.78,34.627
8/17/19 06:21,18212763.41,1.78,34.627
8/17/19 06:36,18213663.41,1.78,34.627
8/17/19 06:51,18214563.41,1.78,34.627
8/17/19 07:06,18215463.41,1.78,34.627
8/17/19 07:21,18216363.41,1.781,34.627
8/17/19 07:36,18217263.41,1.781,34.627
8/17/19 07:51,18218163.41,1.781,34.627
8/17/19 08:06,18219063.41,1.78,34.627
8/17/19 08:21,18219963.41,1.78,34.627
8/17/19 08:36,18220863.41,1.78,34.627
8/17/19 08:51,18221763.41,1.781,34.58
8/17/19 09:06,18222663.41,1.78,34.58
8/17/19 09:21,18223563.41,1.78,34.627
8/17/19 09:36,18224463.41,1.78,34.58
8/17/19 09:51,18225363.41,1.78,34.627
8/17/19 10:06,18226263.41,1.78,34.627
8/17/19 10:21,18227163.41,1.781,34.58
8/17/19 10:36,18228063.41,1.78,34.627
8/17/19 10:51,18228963.41,1.781,34.627
8/17/19 11:06,18229863.41,1.78,34.627
8/17/19 11:21,18230763.41,1.78,34.627
8/17/19 11:36,18231663.41,1.78,34.58
8/17/19 11:51,18232563.41,1.779,34.58
8/17/19 12:06,18233463.41,1.78,34.627
8/17/19 12:21,18234363.41,1.779,34.627
8/17/19 12:36,18235263.41,1.779,34.627
8/17/19 12:51,18236163.41,1.779,34.627
8/17/19 13:06,18237063.41,1.779,34.627
8/17/19 13:21,18237963.41,1.779,34.627
8/17/19 13:36,18238863.41,1.779,34.627
8/17/19 13:51,18239763.41,1.778,34.58
8/17/19 14:06,18240663.41,1.778,34.627
8/17/19 14:21,18241563.41,1.778,34.627
8/17/19 14:36,18242463.41,1.778,34.58
8/17/19 14:51,18243363.41,1.778,34.58
8/17/19 15:06,18244263.41,1.778,34.627
8/17/19 15:21,18245163.41,1.777,34.627
8/17/19 15:36,18246063.41,1.778,34.627
8/17/19 15:51,18246963.41,1.777,34.627
8/17/19 16:06,18247863.41,1.777,34.58
8/17/19 16:21,18248763.41,1.778,34.58
8/17/19 16:36,18249663.41,1.777,34.627
8/17/19 16:51,18250563.41,1.777,34.627
8/17/19 17:06,18251463.41,1.777,34.627
8/17/19 17:21,18252363.41,1.777,34.627
8/17/19 17:36,18253263.41,1.778,34.58
8/17/19 17:51,18254163.41,1.777,34.627
8/17/19 18:06,18255063.41,1.777,34.58
8/17/19 18:21,18255963.41,1.777,34.627
8/17/19 18:36,18256863.41,1.777,34.627
8/17/19 18:51,18257763.41,1.777,34.627
8/17/19 19:06,18258663.41,1.777,34.58
8/17/19 19:21,18259563.41,1.777,34.627
8/17/19 19:36,18260463.41,1.778,34.58
8/17/19 19:51,18261363.41,1.778,34.58
8/17/19 20:06,18262263.41,1.777,34.58
8/17/19 20:21,18263163.41,1.777,34.58
8/17/19 20:36,18264063.41,1.778,34.58
8/17/19 20:51,18264963.41,1.778,34.627
8/17/19 21:06,18265863.41,1.778,34.532
8/17/19 21:21,18266763.41,1.777,34.627
8/17/19 21:36,18267663.41,1.778,34.627
8/17/19 21:51,18268563.41,1.778,34.58
8/17/19 22:06,18269463.41,1.778,34.627
8/17/19 22:21,18270363.41,1.778,34.58
8/17/19 22:36,18271263.41,1.778,34.627
8/17/19 22:51,18272163.41,1.778,34.627
8/17/19 23:06,18273063.41,1.778,34.627
8/17/19 23:21,18273963.41,1.778,34.58
8/17/19 23:36,18274863.41,1.778,34.627
8/17/19 23:51,18275763.41,1.778,34.627
8/18/19 00:06,18276663.41,1.778,34.58
8/18/19 00:21,18277563.41,1.778,34.627
8/18/19 00:36,18278463.41,1.778,34.58
8/18/19 00:51,18279363.41,1.778,34.627
8/18/19 01:06,18280263.41,1.778,34.58
8/18/19 01:21,18281163.41,1.778,34.627
8/18/19 01:36,18282063.41,1.777,34.627
8/18/19 01:51,18282963.41,1.777,34.58
8/18/19 02:06,18283863.41,1.777,34.627
8/18/19 02:21,18284763.41,1.777,34.627
8/18/19 02:36,18285663.41,1.777,34.627
8/18/19 02:51,18286563.41,1.777,34.58
8/18/19 03:06,18287463.41,1.777,34.58
8/18/19 03:21,18288363.41,1.777,34.627
8/18/19 03:36,18289263.41,1.777,34.58
8/18/19 03:51,18290163.41,1.777,34.627
8/18/19 04:06,18291063.41,1.777,34.58
8/18/19 04:21,18291963.41,1.777,34.58
8/18/19 04:36,18292863.41,1.777,34.627
8/18/19 04:51,18293763.41,1.777,34.627
8/18/19 05:06,18294663.41,1.777,34.58
8/18/19 05:21,18295563.41,1.777,34.627
8/18/19 05:36,18296463.41,1.777,34.627
8/18/19 05:51,18297363.41,1.777,34.627
8/18/19 06:06,18298263.41,1.777,34.58
8/18/19 06:21,18299163.41,1.777,34.627
8/18/19 06:36,18300063.41,1.777,34.627
8/18/19 06:51,18300963.41,1.777,34.627
8/18/19 07:06,18301863.41,1.778,34.58
8/18/19 07:21,18302763.41,1.778,34.627
8/18/19 07:36,18303663.41,1.778,34.627
8/18/19 07:51,18304563.41,1.778,34.627
8/18/19 08:06,18305463.41,1.778,34.58
8/18/19 08:21,18306363.41,1.778,34.627
8/18/19 08:36,18307263.41,1.778,34.627
8/18/19 08:51,18308163.41,1.778,34.58
8/18/19 09:06,18309063.41,1.778,34.58
8/18/19 09:21,18309963.41,1.778,34.58
8/18/19 09:36,18310863.41,1.778,34.627
8/18/19 09:51,18311763.41,1.778,34.627
8/18/19 10:06,18312663.41,1.778,34.58
8/18/19 10:21,18313563.41,1.778,34.627
8/18/19 10:36,18314463.41,1.778,34.627
8/18/19 10:51,18315363.41,1.779,34.58
8/18/19 11:06,18316263.41,1.778,34.627
8/18/19 11:21,18317163.41,1.778,34.58
8/18/19 11:36,18318063.41,1.778,34.627
8/18/19 11:51,18318963.41,1.778,34.627
8/18/19 12:06,18319863.41,1.778,34.674
8/18/19 12:21,18320763.41,1.778,34.627
8/18/19 12:36,18321663.41,1.777,34.627
8/18/19 12:51,18322563.41,1.778,34.627
8/18/19 13:06,18323463.41,1.777,34.627
8/18/19 13:21,18324363.41,1.777,34.627
8/18/19 13:36,18325263.41,1.777,34.58
8/18/19 13:51,18326163.41,1.777,34.58
8/18/19 14:06,18327063.41,1.777,34.627
8/18/19 14:21,18327963.41,1.777,34.627
8/18/19 14:36,18328863.41,1.776,34.627
8/18/19 14:51,18329763.41,1.776,34.58
8/18/19 15:06,18330663.41,1.776,34.58
8/18/19 15:21,18331563.41,1.776,34.627
8/18/19 15:36,18332463.41,1.776,34.58
8/18/19 15:51,18333363.41,1.776,34.58
8/18/19 16:06,18334263.41,1.776,34.58
8/18/19 16:21,18335163.41,1.776,34.627
8/18/19 16:36,18336063.41,1.775,34.58
8/18/19 16:51,18336963.41,1.775,34.627
8/18/19 17:06,18337863.41,1.776,34.627
8/18/19 17:21,18338763.41,1.776,34.627
8/18/19 17:36,18339663.41,1.776,34.627
8/18/19 17:51,18340563.41,1.776,34.627
8/18/19 18:06,18341463.41,1.776,34.627
8/18/19 18:21,18342363.41,1.776,34.627
8/18/19 18:36,18343263.41,1.776,34.58
8/18/19 18:51,18344163.41,1.776,34.627
8/18/19 19:06,18345063.41,1.776,34.627
8/18/19 19:21,18345963.41,1.776,34.58
8/18/19 19:36,18346863.41,1.776,34.627
8/18/19 19:51,18347763.41,1.777,34.627
8/18/19 20:06,18348663.41,1.776,34.627
8/18/19 20:21,18349563.41,1.776,34.627
8/18/19 20:36,18350463.41,1.776,34.627
8/18/19 20:51,18351363.41,1.777,34.58
8/18/19 21:06,18352263.41,1.776,34.627
8/18/19 21:21,18353163.41,1.777,34.627
8/18/19 21:36,18354063.41,1.777,34.627
8/18/19 21:51,18354963.41,1.777,34.627
8/18/19 22:06,18355863.41,1.777,34.58
8/18/19 22:21,18356763.41,1.778,34.627
8/18/19 22:36,18357663.41,1.777,34.627
8/18/19 22:51,18358563.41,1.777,34.627
8/18/19 23:06,18359463.41,1.777,34.58
8/18/19 23:21,18360363.41,1.777,34.58
8/18/19 23:36,18361263.41,1.776,34.627
8/18/19 23:51,18362163.41,1.777,34.58
8/19/19 00:06,18363063.41,1.777,34.58
8/19/19 00:21,18363963.41,1.777,34.627
8/19/19 00:36,18364863.41,1.777,34.58
8/19/19 00:51,18365763.41,1.777,34.627
8/19/19 01:06,18366663.41,1.777,34.627
8/19/19 01:21,18367563.41,1.777,34.58
8/19/19 01:36,18368463.41,1.777,34.627
8/19/19 01:51,18369363.41,1.776,34.58
8/19/19 02:06,18370263.41,1.777,34.627
8/19/19 02:21,18371163.41,1.776,34.627
8/19/19 02:36,18372063.41,1.776,34.627
8/19/19 02:51,18372963.41,1.777,34.627
8/19/19 03:06,18373863.41,1.776,34.58
8/19/19 03:21,18374763.41,1.776,34.627
8/19/19 03:36,18375663.41,1.776,34.58
8/19/19 03:51,18376563.41,1.776,34.627
8/19/19 04:06,18377463.41,1.776,34.627
8/19/19 04:21,18378363.41,1.776,34.58
8/19/19 04:36,18379263.41,1.776,34.627
8/19/19 04:51,18380163.41,1.776,34.627
8/19/19 05:06,18381063.41,1.776,34.58
8/19/19 05:21,18381963.41,1.776,34.627
8/19/19 05:36,18382863.41,1.776,34.627
8/19/19 05:51,18383763.41,1.776,34.627
8/19/19 06:06,18384663.41,1.776,34.58
8/19/19 06:21,18385563.41,1.776,34.627
8/19/19 06:36,18386463.41,1.776,34.58
8/19/19 06:51,18387363.41,1.776,34.58
8/19/19 07:06,18388263.41,1.777,34.627
8/19/19 07:21,18389163.41,1.776,34.627
8/19/19 07:36,18390063.41,1.776,34.58
8/19/19 07:51,18390963.41,1.776,34.58
8/19/19 08:06,18391863.41,1.777,34.627
8/19/19 08:21,18392763.41,1.776,34.627
8/19/19 08:36,18393663.41,1.777,34.627
8/19/19 08:51,18394563.41,1.777,34.58
8/19/19 09:06,18395463.41,1.777,34.627
8/19/19 09:21,18396363.41,1.777,34.627
8/19/19 09:36,18397263.41,1.777,34.627
8/19/19 09:51,18398163.41,1.777,34.627
8/19/19 10:06,18399063.41,1.777,34.627
8/19/19 10:21,18399963.41,1.777,34.627
8/19/19 10:36,18400863.41,1.777,34.627
8/19/19 10:51,18401763.41,1.777,34.627
8/19/19 11:06,18402663.41,1.777,34.58
8/19/19 11:21,18403563.41,1.777,34.58
8/19/19 11:36,18404463.41,1.777,34.58
8/19/19 11:51,18405363.41,1.777,34.627
8/19/19 12:06,18406263.41,1.777,34.627
8/19/19 12:21,18407163.41,1.777,34.627
8/19/19 12:36,18408063.41,1.777,34.627
8/19/19 12:51,18408963.41,1.777,34.627
8/19/19 13:06,18409863.41,1.777,34.627
8/19/19 13:21,18410763.41,1.776,34.627
8/19/19 13:36,18411663.41,1.776,34.627
8/19/19 13:51,18412563.41,1.776,34.627
8/19/19 14:06,18413463.41,1.776,34.627
8/19/19 14:21,18414363.41,1.776,34.627
8/19/19 14:36,18415263.41,1.775,34.627
8/19/19 14:51,18416163.41,1.775,34.627
8/19/19 15:06,18417063.41,1.775,34.627
8/19/19 15:21,18417963.41,1.775,34.58
8/19/19 15:36,18418863.41,1.775,34.627
8/19/19 15:51,18419763.41,1.775,34.58
8/19/19 16:06,18420663.41,1.775,34.627
8/19/19 16:21,18421563.41,1.774,34.627
8/19/19 16:36,18422463.41,1.774,34.627
8/19/19 16:51,18423363.41,1.774,34.627
8/19/19 17:06,18424263.41,1.775,34.58
8/19/19 17:21,18425163.41,1.774,34.627
8/19/19 17:36,18426063.41,1.774,34.627
8/19/19 17:51,18426963.41,1.774,34.58
8/19/19 18:06,18427863.41,1.774,34.627
8/19/19 18:21,18428763.41,1.775,34.58
8/19/19 18:36,18429663.41,1.774,34.58
8/19/19 18:51,18430563.41,1.775,34.627
8/19/19 19:06,18431463.41,1.774,34.627
8/19/19 19:21,18432363.41,1.774,34.627
8/19/19 19:36,18433263.41,1.775,34.627
8/19/19 19:51,18434163.41,1.774,34.627
8/19/19 20:06,18435063.41,1.775,34.58
8/19/19 20:21,18435963.41,1.775,34.58
8/19/19 20:36,18436863.41,1.775,34.627
8/19/19 20:51,18437763.41,1.775,34.627
8/19/19 21:06,18438663.41,1.775,34.58
8/19/19 21:21,18439563.41,1.775,34.58
8/19/19 21:36,18440463.41,1.775,34.627
8/19/19 21:51,18441363.41,1.775,34.58
8/19/19 22:06,18442263.41,1.776,34.58
8/19/19 22:21,18443163.41,1.776,34.627
8/19/19 22:36,18444063.41,1.776,34.627
8/19/19 22:51,18444963.41,1.776,34.627
8/19/19 23:06,18445863.41,1.776,34.627
8/19/19 23:21,18446763.41,1.776,34.627
8/19/19 23:36,18447663.41,1.776,34.627
8/19/19 23:51,18448563.41,1.776,34.58
8/20/19 00:06,18449463.41,1.776,34.627
8/20/19 00:21,18450363.41,1.776,34.627
8/20/19 00:36,18451263.41,1.776,34.627
8/20/19 00:51,18452163.41,1.776,34.627
8/20/19 01:06,18453063.41,1.776,34.58
8/20/19 01:21,18453963.41,1.775,34.627
8/20/19 01:36,18454863.41,1.776,34.627
8/20/19 01:51,18455763.41,1.775,34.627
8/20/19 02:06,18456663.41,1.776,34.627
8/20/19 02:21,18457563.41,1.775,34.627
8/20/19 02:36,18458463.41,1.776,34.627
8/20/19 02:51,18459363.41,1.775,34.627
8/20/19 03:06,18460263.41,1.775,34.58
8/20/19 03:21,18461163.41,1.775,34.627
8/20/19 03:36,18462063.41,1.775,34.627
8/20/19 03:51,18462963.41,1.775,34.58
8/20/19 04:06,18463863.41,1.775,34.58
8/20/19 04:21,18464763.41,1.775,34.627
8/20/19 04:36,18465663.41,1.775,34.58
8/20/19 04:51,18466563.41,1.775,34.58
8/20/19 05:06,18467463.41,1.775,34.627
8/20/19 05:21,18468363.41,1.775,34.627
8/20/19 05:36,18469263.41,1.775,34.627
8/20/19 05:51,18470163.41,1.775,34.58
8/20/19 06:06,18471063.41,1.775,34.627
8/20/19 06:21,18471963.41,1.775,34.627
8/20/19 06:36,18472863.41,1.775,34.627
8/20/19 06:51,18473763.41,1.775,34.58
8/20/19 07:06,18474663.41,1.775,34.627
8/20/19 07:21,18475563.41,1.775,34.58
8/20/19 07:36,18476463.41,1.775,34.627
8/20/19 07:51,18477363.41,1.775,34.627
8/20/19 08:06,18478263.41,1.775,34.627
8/20/19 08:21,18479163.41,1.775,34.58
8/20/19 08:36,18480063.41,1.775,34.58
8/20/19 08:51,18480963.41,1.775,34.627
8/20/19 09:06,18481863.41,1.776,34.627
8/20/19 09:21,18482763.41,1.775,34.627
8/20/19 09:36,18483663.41,1.776,34.627
8/20/19 09:51,18484563.41,1.776,34.627
8/20/19 10:06,18485463.41,1.776,34.58
8/20/19 10:21,18486363.41,1.775,34.627
8/20/19 10:36,18487263.41,1.776,34.627
8/20/19 10:51,18488163.41,1.776,34.627
8/20/19 11:06,18489063.41,1.776,34.627
8/20/19 11:21,18489963.41,1.776,34.627
8/20/19 11:36,18490863.41,1.776,34.627
8/20/19 11:51,18491763.41,1.776,34.627
8/20/19 12:06,18492663.41,1.776,34.627
8/20/19 12:21,18493563.41,1.776,34.627
8/20/19 12:36,18494463.41,1.776,34.627
8/20/19 12:51,18495363.41,1.775,34.627
8/20/19 13:06,18496263.41,1.775,34.627
8/20/19 13:21,18497163.41,1.776,34.627
8/20/19 13:36,18498063.41,1.775,34.627
8/20/19 13:51,18498963.41,1.775,34.58
8/20/19 14:06,18499863.41,1.775,34.58
8/20/19 14:21,18500763.41,1.775,34.627
8/20/19 14:36,18501663.41,1.775,34.627
8/20/19 14:51,18502563.41,1.774,34.627
8/20/19 15:06,18503463.41,1.774,34.58
8/20/19 15:21,18504363.41,1.774,34.627
8/20/19 15:36,18505263.41,1.774,34.627
8/20/19 15:51,18506163.41,1.774,34.58
8/20/19 16:06,18507063.41,1.774,34.627
8/20/19 16:21,18507963.41,1.774,34.627
8/20/19 16:36,18508863.41,1.773,34.627
8/20/19 16:51,18509763.41,1.773,34.627
8/20/19 17:06,18510663.41,1.773,34.627
8/20/19 17:21,18511563.41,1.773,34.627
8/20/19 17:36,18512463.41,1.773,34.627
8/20/19 17:51,18513363.41,1.773,34.58
8/20/19 18:06,18514263.41,1.774,34.58
8/20/19 18:21,18515163.41,1.773,34.627
8/20/19 18:36,18516063.41,1.773,34.627
8/20/19 18:51,18516963.41,1.773,34.58
8/20/19 19:06,18517863.41,1.773,34.58
8/20/19 19:21,18518763.41,1.773,34.627
8/20/19 19:36,18519663.41,1.773,34.627
8/20/19 19:51,18520563.41,1.773,34.58
8/20/19 20:06,18521463.41,1.773,34.627
8/20/19 20:21,18522363.41,1.773,34.58
8/20/19 20:36,18523263.41,1.773,34.627
8/20/19 20:51,18524163.41,1.774,34.627
8/20/19 21:06,18525063.41,1.773,34.627
8/20/19 21:21,18525963.41,1.774,34.627
8/20/19 21:36,18526863.41,1.774,34.627
8/20/19 21:51,18527763.41,1.774,34.627
8/20/19 22:06,18528663.41,1.774,34.58
8/20/19 22:21,18529563.41,1.774,34.627
8/20/19 22:36,18530463.41,1.774,34.627
8/20/19 22:51,18531363.41,1.774,34.627
8/20/19 23:06,18532263.41,1.774,34.627
8/20/19 23:21,18533163.41,1.774,34.627
8/20/19 23:36,18534063.41,1.774,34.627
8/20/19 23:51,18534963.41,1.774,34.58
8/21/19 00:06,18535863.41,1.774,34.58
8/21/19 00:21,18536763.41,1.774,34.627
8/21/19 00:36,18537663.41,1.774,34.58
8/21/19 00:51,18538563.41,1.774,34.58
8/21/19 01:06,18539463.41,1.774,34.58
8/21/19 01:21,18540363.41,1.774,34.627
8/21/19 01:36,18541263.41,1.774,34.58
8/21/19 01:51,18542163.41,1.774,34.58
8/21/19 02:06,18543063.41,1.773,34.627
8/21/19 02:21,18543963.41,1.773,34.627
8/21/19 02:36,18544863.41,1.773,34.627
8/21/19 02:51,18545763.41,1.773,34.58
8/21/19 03:06,18546663.41,1.773,34.627
8/21/19 03:21,18547563.41,1.773,34.627
8/21/19 03:36,18548463.41,1.773,34.627
8/21/19 03:51,18549363.41,1.773,34.627
8/21/19 04:06,18550263.41,1.773,34.627
8/21/19 04:21,18551163.41,1.773,34.58
8/21/19 04:36,18552063.41,1.773,34.58
8/21/19 04:51,18552963.41,1.773,34.627
8/21/19 05:06,18553863.41,1.773,34.674
8/21/19 05:21,18554763.41,1.772,34.58
8/21/19 05:36,18555663.41,1.773,34.627
8/21/19 05:51,18556563.41,1.772,34.58
8/21/19 06:06,18557463.41,1.772,34.627
8/21/19 06:21,18558363.41,1.772,34.627
8/21/19 06:36,18559263.41,1.772,34.58
8/21/19 06:51,18560163.41,1.773,34.627
8/21/19 07:06,18561063.41,1.773,34.58
8/21/19 07:21,18561963.41,1.773,34.627
8/21/19 07:36,18562863.41,1.773,34.627
8/21/19 07:51,18563763.41,1.773,34.627
8/21/19 08:06,18564663.41,1.773,34.58
8/21/19 08:21,18565563.41,1.773,34.627
8/21/19 08:36,18566463.41,1.773,34.627
8/21/19 08:51,18567363.41,1.773,34.58
8/21/19 09:06,18568263.41,1.773,34.58
8/21/19 09:21,18569163.41,1.773,34.627
8/21/19 09:36,18570063.41,1.773,34.674
8/21/19 09:51,18570963.41,1.773,34.627
8/21/19 10:06,18571863.41,1.773,34.58
8/21/19 10:21,18572763.41,1.773,34.627
8/21/19 10:36,18573663.41,1.773,34.627
8/21/19 10:51,18574563.41,1.773,34.58
8/21/19 11:06,18575463.41,1.773,34.58
8/21/19 11:21,18576363.41,1.773,34.627
8/21/19 11:36,18577263.41,1.774,34.627
8/21/19 11:51,18578163.41,1.773,34.627
8/21/19 12:06,18579063.41,1.773,34.627
8/21/19 12:21,18579963.41,1.773,34.627
8/21/19 12:36,18580863.41,1.773,34.627
8/21/19 12:51,18581763.41,1.773,34.627
8/21/19 13:06,18582663.41,1.773,34.627
8/21/19 13:21,18583563.41,1.773,34.627
8/21/19 13:36,18584463.41,1.773,34.627
8/21/19 13:51,18585363.41,1.773,34.58
8/21/19 14:06,18586263.41,1.772,34.58
8/21/19 14:21,18587163.41,1.772,34.627
8/21/19 14:36,18588063.41,1.772,34.627
8/21/19 14:51,18588963.41,1.772,34.627
8/21/19 15:06,18589863.41,1.772,34.58
8/21/19 15:21,18590763.41,1.772,34.627
8/21/19 15:36,18591663.41,1.772,34.627
8/21/19 15:51,18592563.41,1.771,34.58
8/21/19 16:06,18593463.41,1.771,34.58
8/21/19 16:21,18594363.41,1.771,34.627
8/21/19 16:36,18595263.41,1.771,34.627
8/21/19 16:51,18596163.41,1.771,34.627
8/21/19 17:06,18597063.41,1.771,34.627
8/21/19 17:21,18597963.41,1.771,34.58
8/21/19 17:36,18598863.41,1.77,34.627
8/21/19 17:51,18599763.41,1.77,34.58
8/21/19 18:06,18600663.41,1.77,34.627
8/21/19 18:21,18601563.41,1.77,34.627
8/21/19 18:36,18602463.41,1.77,34.58
8/21/19 18:51,18603363.41,1.77,34.627
8/21/19 19:06,18604263.41,1.77,34.627
8/21/19 19:21,18605163.41,1.77,34.627
8/21/19 19:36,18606063.41,1.77,34.58
8/21/19 19:51,18606963.41,1.77,34.58
8/21/19 20:06,18607863.41,1.77,34.627
8/21/19 20:21,18608763.41,1.77,34.58
8/21/19 20:36,18609663.41,1.77,34.58
8/21/19 20:51,18610563.41,1.77,34.58
8/21/19 21:06,18611463.41,1.77,34.627
8/21/19 21:21,18612363.41,1.77,34.58
8/21/19 21:36,18613263.41,1.77,34.627
8/21/19 21:51,18614163.41,1.77,34.58
8/21/19 22:06,18615063.41,1.77,34.627
8/21/19 22:21,18615963.41,1.77,34.627
8/21/19 22:36,18616863.41,1.77,34.627
8/21/19 22:51,18617763.41,1.771,34.58
8/21/19 23:06,18618663.41,1.77,34.627
8/21/19 23:21,18619563.41,1.77,34.58
8/21/19 23:36,18620463.41,1.771,34.627
8/21/19 23:51,18621363.41,1.77,34.627
8/22/19 00:06,18622263.41,1.771,34.627
8/22/19 00:21,18623163.41,1.771,34.627
8/22/19 00:36,18624063.41,1.771,34.627
8/22/19 00:51,18624963.41,1.771,34.58
8/22/19 01:06,18625863.41,1.77,34.58
8/22/19 01:21,18626763.41,1.771,34.627
8/22/19 01:36,18627663.41,1.771,34.58
8/22/19 01:51,18628563.41,1.771,34.627
8/22/19 02:06,18629463.41,1.77,34.627
8/22/19 02:21,18630363.41,1.771,34.627
8/22/19 02:36,18631263.41,1.77,34.627
8/22/19 02:51,18632163.41,1.77,34.58
8/22/19 03:06,18633063.41,1.77,34.58
8/22/19 03:21,18633963.41,1.77,34.627
8/22/19 03:36,18634863.41,1.77,34.627
8/22/19 03:51,18635763.41,1.77,34.627
8/22/19 04:06,18636663.41,1.77,34.58
8/22/19 04:21,18637563.41,1.77,34.627
8/22/19 04:36,18638463.41,1.77,34.627
8/22/19 04:51,18639363.41,1.769,34.627
8/22/19 05:06,18640263.41,1.77,34.627
8/22/19 05:21,18641163.41,1.769,34.58
8/22/19 05:36,18642063.41,1.769,34.627
8/22/19 05:51,18642963.41,1.769,34.58
8/22/19 06:06,18643863.41,1.769,34.674
8/22/19 06:21,18644763.41,1.769,34.627
8/22/19 06:36,18645663.41,1.769,34.627
8/22/19 06:51,18646563.41,1.769,34.58
8/22/19 07:06,18647463.41,1.769,34.58
8/22/19 07:21,18648363.41,1.769,34.627
8/22/19 07:36,18649263.41,1.769,34.58
8/22/19 07:51,18650163.41,1.769,34.58
8/22/19 08:06,18651063.41,1.769,34.627
8/22/19 08:21,18651963.41,1.769,34.627
8/22/19 08:36,18652863.41,1.769,34.627
8/22/19 08:51,18653763.41,1.769,34.58
8/22/19 09:06,18654663.41,1.769,34.674
8/22/19 09:21,18655563.41,1.77,34.627
8/22/19 09:36,18656463.41,1.769,34.58
8/22/19 09:51,18657363.41,1.769,34.627
8/22/19 10:06,18658263.41,1.77,34.627
8/22/19 10:21,18659163.41,1.77,34.58
8/22/19 10:36,18660063.41,1.77,34.58
8/22/19 10:51,18660963.41,1.769,34.627
8/22/19 11:06,18661863.41,1.769,34.627
8/22/19 11:21,18662763.41,1.769,34.627
8/22/19 11:36,18663663.41,1.769,34.58
8/22/19 11:51,18664563.41,1.77,34.627
8/22/19 12:06,18665463.41,1.77,34.627
8/22/19 12:21,18666363.41,1.77,34.627
8/22/19 12:36,18667263.41,1.77,34.58
8/22/19 12:51,18668163.41,1.769,34.627
8/22/19 13:06,18669063.41,1.769,34.627
8/22/19 13:21,18669963.41,1.769,34.627
8/22/19 13:36,18670863.41,1.769,34.58
8/22/19 13:51,18671763.41,1.769,34.627
