datetime,temperature_c
8/24/19 07:51,34.627
8/24/19 08:06,34.58
8/24/19 08:21,34.627
8/24/19 08:36,34.58
8/24/19 08:51,34.627
8/24/19 09:06,34.58
8/24/19 09:21,34.58
8/24/19 09:36,34.58
8/24/19 09:51,34.58
8/24/19 10:06,34.627
8/24/19 10:21,34.627
8/24/19 10:36,34.58
8/24/19 10:51,34.627
8/24/19 11:06,34.627
8/24/19 11:21,34.58
8/24/19 11:36,34.627
8/24/19 11:51,34.627
8/24/19 12:06,34.627
8/24/19 12:21,34.627
8/24/19 12:36,34.627
8/24/19 12:51,34.58
8/24/19 13:06,34.627
8/24/19 13:21,34.627
8/24/19 13:36,34.58
8/24/19 13:51,34.627
8/24/19 14:06,34.58
8/24/19 14:21,34.58
8/24/19 14:36,34.627
8/24/19 14:51,34.627
8/24/19 15:06,34.58
8/24/19 15:21,34.627
8/24/19 15:36,34.627
8/24/19 15:51,34.58
8/24/19 16:06,34.627
8/24/19 16:21,34.627
8/24/19 16:36,34.58
8/24/19 16:51,34.58
8/24/19 17:06,34.627
8/24/19 17:21,34.627
8/24/19 17:36,34.627
8/24/19 17:51,34.627
8/24/19 18:06,34.627
8/24/19 18:21,34.627
8/24/19 18:36,34.627
8/24/19 18:51,34.58
8/24/19 19:06,34.58
8/24/19 19:21,34.627
8/24/19 19:36,34.627
8/24/19 19:51,34.627
8/24/19 20:06,34.627
8/24/19 20:21,34.58
8/24/19 20:36,34.627
8/24/19 20:51,34.627
8/24/19 21:06,34.58
8/24/19 21:21,34.627
8/24/19 21:36,34.627
8/24/19 21:51,34.627
8/24/19 22:06,34.627
8/24/19 22:21,34.627
8/24/19 22:36,34.58
8/24/19 22:51,34.627
8/24/19 23:06,34.58
8/24/19 23:21,34.627
8/24/19 23:36,34.627
8/24/19 23:51,34.627
8/25/19 00:06,34.627
8/25/19 00:21,34.627
8/25/19 00:36,34.58
8/25/19 00:51,34.627
8/25/19 01:06,34.58
8/25/19 01:21,34.627
8/25/19 01:36,34.627
8/25/19 01:51,34.627
8/25/19 02:06,34.627
8/25/19 02:21,34.627
8/25/19 02:36,34.627
8/25/19 02:51,34.58
8/25/19 03:06,34.627
8/25/19 03:21,34.627
8/25/19 03:36,34.627
8/25/19 03:51,34.58
8/25/19 04:06,34.627
8/25/19 04:21,34.58
8/25/19 04:36,34.627
8/25/19 04:51,34.627
8/25/19 05:06,34.627
8/25/19 05:21,34.627
8/25/19 05:36,34.627
8/25/19 05:51,34.627
8/25/19 06:06,34.58
8/25/19 06:21,34.627
8/25/19 06:36,34.627
8/25/19 06:51,34.58
8/25/19 07:06,34.58
8/25/19 07:21,34.627
8/25/19 07:36,34.58
8/25/19 07:51,34.627
8/25/19 08:06,34.627
8/25/19 08:21,34.627
8/25/19 08:36,34.627
8/25/19 08:51,34.627
8/25/19 09:06,34.674
8/25/19 09:21,34.627
8/25/19 09:36,34.627
8/25/19 09:51,34.58
8/25/19 10:06,34.627
8/25/19 10:21,34.58
8/25/19 10:36,34.58
8/25/19 10:51,34.627
8/25/19 11:06,34.627
8/25/19 11:21,34.627
8/25/19 11:36,34.627
8/25/19 11:51,34.627
8/25/19 12:06,34.674
8/25/19 12:21,34.58
8/25/19 12:36,34.58
8/25/19 12:51,34.627
8/25/19 13:06,34.627
8/25/19 13:21,34.58
8/25/19 13:36,34.58
8/25/19 13:51,34.627
8/25/19 14:06,34.627
8/25/19 14:21,34.58
8/25/19 14:36,34.627
8/25/19 14:51,34.627
8/25/19 15:06,34.627
8/25/19 15:21,34.627
8/25/19 15:36,34.674
8/25/19 15:51,34.627
8/25/19 16:06,34.627
8/25/19 16:21,34.58
8/25/19 16:36,34.627
8/25/19 16:51,34.627
8/25/19 17:06,34.58
8/25/19 17:21,34.58
8/25/19 17:36,34.58
8/25/19 17:51,34.58
8/25/19 18:06,34.627
8/25/19 18:21,34.627
8/25/19 18:36,34.627
8/25/19 18:51,34.627
8/25/19 19:06,34.58
8/25/19 19:21,34.674
8/25/19 19:36,34.627
8/25/19 19:51,34.674
8/25/19 20:06,34.58
8/25/19 20:21,34.627
8/25/19 20:36,34.627
8/25/19 20:51,34.58
8/25/19 21:06,34.58
8/25/19 21:21,34.674
8/25/19 21:36,34.58
8/25/19 21:51,34.627
8/25/19 22:06,34.627
8/25/19 22:21,34.627
8/25/19 22:36,34.627
8/25/19 22:51,34.58
8/25/19 23:06,34.58
8/25/19 23:21,34.627
8/25/19 23:36,34.627
8/25/19 23:51,34.627
8/26/19 00:06,34.627
8/26/19 00:21,34.627
8/26/19 00:36,34.627
8/26/19 00:51,34.58
8/26/19 01:06,34.627
8/26/19 01:21,34.627
8/26/19 01:36,34.627
8/26/19 01:51,34.627
8/26/19 02:06,34.58
8/26/19 02:21,34.674
8/26/19 02:36,34.58
8/26/19 02:51,34.627
8/26/19 03:06,34.58
8/26/19 03:21,34.58
8/26/19 03:36,34.627
8/26/19 03:51,34.627
8/26/19 04:06,34.627
8/26/19 04:21,34.58
8/26/19 04:36,34.627
8/26/19 04:51,34.627
8/26/19 05:06,34.627
8/26/19 05:21,34.627
8/26/19 05:36,34.627
8/26/19 05:51,34.58
8/26/19 06:06,34.627
8/26/19 06:21,34.627
8/26/19 06:36,34.58
8/26/19 06:51,34.627
8/26/19 07:06,34.627
8/26/19 07:21,34.58
8/26/19 07:36,34.58
8/26/19 07:51,34.627
8/26/19 08:06,34.674
8/26/19 08:21,34.627
8/26/19 08:36,34.58
8/26/19 08:51,34.58
8/26/19 09:06,34.627
8/26/19 09:21,34.58
8/26/19 09:36,34.627
8/26/19 09:51,34.58
8/26/19 10:06,34.627
8/26/19 10:21,34.58
8/26/19 10:36,34.674
8/26/19 10:51,34.58
8/26/19 11:06,34.674
8/26/19 11:21,34.627
8/26/19 11:36,34.58
8/26/19 11:51,34.627
8/26/19 12:06,34.627
8/26/19 12:21,34.674
8/26/19 12:36,34.58
8/26/19 12:51,34.58
8/26/19 13:06,34.674
8/26/19 13:21,34.58
8/26/19 13:36,34.58
8/26/19 13:51,34.58
8/26/19 14:06,34.58
8/26/19 14:21,34.58
8/26/19 14:36,34.58
8/26/19 14:51,34.627
8/26/19 15:06,34.627
8/26/19 15:21,34.627
8/26/19 15:36,34.674
8/26/19 15:51,34.627
8/26/19 16:06,34.627
8/26/19 16:21,34.674
8/26/19 16:36,34.58
8/26/19 16:51,34.674
8/26/19 17:06,34.58
8/26/19 17:21,34.58
8/26/19 17:36,34.627
8/26/19 17:51,34.58
8/26/19 18:06,34.58
8/26/19 18:21,34.674
8/26/19 18:36,34.58
8/26/19 18:51,34.627
8/26/19 19:06,34.627
8/26/19 19:21,34.674
8/26/19 19:36,34.58
8/26/19 19:51,34.58
8/26/19 20:06,34.627
8/26/19 20:21,34.58
8/26/19 20:36,34.58
8/26/19 20:51,34.627
8/26/19 21:06,34.627
8/26/19 21:21,34.58
8/26/19 21:36,34.627
8/26/19 21:51,34.627
8/26/19 22:06,34.627
8/26/19 22:21,34.58
8/26/19 22:36,34.627
8/26/19 22:51,34.627
8/26/19 23:06,34.627
8/26/19 23:21,34.674
8/26/19 23:36,34.674
8/26/19 23:51,34.627
8/27/19 00:06,34.58
8/27/19 00:21,34.627
8/27/19 00:36,34.58
8/27/19 00:51,34.58
8/27/19 01:06,34.674
8/27/19 01:21,34.674
8/27/19 01:36,34.627
8/27/19 01:51,34.532
8/27/19 02:06,34.674
8/27/19 02:21,34.58
8/27/19 02:36,34.58
8/27/19 02:51,34.58
8/27/19 03:06,34.627
8/27/19 03:21,34.58
8/27/19 03:36,34.58
8/27/19 03:51,34.627
8/27/19 04:06,34.674
8/27/19 04:21,34.58
8/27/19 04:36,34.58
8/27/19 04:51,34.674
8/27/19 05:06,34.674
8/27/19 05:21,34.58
8/27/19 05:36,34.674
8/27/19 05:51,34.674
8/27/19 06:06,34.58
8/27/19 06:21,34.627
8/27/19 06:36,34.627
8/27/19 06:51,34.674
8/27/19 07:06,34.627
8/27/19 07:21,34.627
8/27/19 07:36,34.627
8/27/19 07:51,34.627
8/27/19 08:06,34.674
8/27/19 08:21,34.58
8/27/19 08:36,34.674
8/27/19 08:51,34.58
8/27/19 09:06,34.674
8/27/19 09:21,34.627
8/27/19 09:36,34.674
8/27/19 09:51,34.58
8/27/19 10:06,34.674
8/27/19 10:21,34.58
8/27/19 10:36,34.627
8/27/19 10:51,34.58
8/27/19 11:06,34.58
8/27/19 11:21,34.58
8/27/19 11:36,34.627
8/27/19 11:51,34.674
8/27/19 12:06,34.627
8/27/19 12:21,34.627
8/27/19 12:36,34.58
8/27/19 12:51,34.532
8/27/19 13:06,34.674
8/27/19 13:21,34.674
8/27/19 13:36,34.627
8/27/19 13:51,34.58
8/27/19 14:06,34.674
8/27/19 14:21,34.58
8/27/19 14:36,34.58
8/27/19 14:51,34.674
8/27/19 15:06,34.674
8/27/19 15:21,34.58
8/27/19 15:36,34.627
8/27/19 15:51,34.674
8/27/19 16:06,34.674
8/27/19 16:21,34.58
8/27/19 16:36,34.627
8/27/19 16:51,34.58
8/27/19 17:06,34.627
8/27/19 17:21,34.58
8/27/19 17:36,34.674
8/27/19 17:51,34.58
8/27/19 18:06,34.58
8/27/19 18:21,34.58
8/27/19 18:36,34.674
8/27/19 18:51,34.627
8/27/19 19:06,34.58
8/27/19 19:21,34.627
8/27/19 19:36,34.58
8/27/19 19:51,34.674
8/27/19 20:06,34.627
8/27/19 20:21,34.674
8/27/19 20:36,34.627
8/27/19 20:51,34.58
8/27/19 21:06,34.627
8/27/19 21:21,34.627
8/27/19 21:36,34.532
8/27/19 21:51,34.58
8/27/19 22:06,34.674
8/27/19 22:21,34.58
8/27/19 22:36,34.674
8/27/19 22:51,34.532
8/27/19 23:06,34.627
8/27/19 23:21,34.627
8/27/19 23:36,34.674
8/27/19 23:51,34.532
8/28/19 00:06,34.58
8/28/19 00:21,34.674
8/28/19 00:36,34.627
8/28/19 00:51,34.721
8/28/19 01:06,34.674
8/28/19 01:21,34.58
8/28/19 01:36,34.627
8/28/19 01:51,34.674
8/28/19 02:06,34.627
8/28/19 02:21,34.627
8/28/19 02:36,34.627
8/28/19 02:51,34.674
8/28/19 03:06,34.674
8/28/19 03:21,34.532
8/28/19 03:36,34.58
8/28/19 03:51,34.674
8/28/19 04:06,34.674
8/28/19 04:21,34.58
8/28/19 04:36,34.627
8/28/19 04:51,34.674
8/28/19 05:06,34.627
8/28/19 05:21,34.532
8/28/19 05:36,34.627
8/28/19 05:51,34.58
8/28/19 06:06,34.627
8/28/19 06:21,34.58
8/28/19 06:36,34.58
8/28/19 06:51,34.532
8/28/19 07:06,34.58
8/28/19 07:21,34.674
8/28/19 07:36,34.627
8/28/19 07:51,34.532
8/28/19 08:06,34.532
8/28/19 08:21,34.58
8/28/19 08:36,34.532
8/28/19 08:51,34.627
8/28/19 09:06,34.721
8/28/19 09:21,34.58
8/28/19 09:36,34.674
8/28/19 09:51,34.627
8/28/19 10:06,34.674
8/28/19 10:21,34.627
8/28/19 10:36,34.674
8/28/19 10:51,34.627
8/28/19 11:06,34.58
8/28/19 11:21,34.674
8/28/19 11:36,34.721
8/28/19 11:51,34.532
8/28/19 12:06,34.58
8/28/19 12:21,34.532
8/28/19 12:36,34.674
8/28/19 12:51,34.674
8/28/19 13:06,34.627
8/28/19 13:21,34.532
8/28/19 13:36,34.674
8/28/19 13:51,34.674
8/28/19 14:06,34.58
8/28/19 14:21,34.674
8/28/19 14:36,34.627
8/28/19 14:51,34.58
8/28/19 15:06,34.627
8/28/19 15:21,34.674
8/28/19 15:36,34.721
8/28/19 15:51,34.721
8/28/19 16:06,34.721
8/28/19 16:21,34.58
8/28/19 16:36,34.58
8/28/19 16:51,34.627
8/28/19 17:06,34.627
8/28/19 17:21,34.721
8/28/19 17:36,34.58
8/28/19 17:51,34.58
8/28/19 18:06,34.58
8/28/19 18:21,34.674
8/28/19 18:36,34.721
8/28/19 18:51,34.627
8/28/19 19:06,34.532
8/28/19 19:21,34.674
8/28/19 19:36,34.627
8/28/19 19:51,34.674
8/28/19 20:06,34.627
8/28/19 20:21,34.58
8/28/19 20:36,34.674
8/28/19 20:51,34.532
8/28/19 21:06,34.58
8/28/19 21:21,34.674
8/28/19 21:36,34.674
8/28/19 21:51,34.674
8/28/19 22:06,34.532
8/28/19 22:21,34.627
8/28/19 22:36,34.674
8/28/19 22:51,34.721
8/28/19 23:06,34.674
8/28/19 23:21,34.627
8/28/19 23:36,34.627
8/28/19 23:51,34.58
8/29/19 00:06,34.627
8/29/19 00:21,34.627
8/29/19 00:36,34.627
8/29/19 00:51,34.721
8/29/19 01:06,34.532
8/29/19 01:21,34.674
8/29/19 01:36,34.627
8/29/19 01:51,34.532
8/29/19 02:06,34.58
8/29/19 02:21,34.532
8/29/19 02:36,34.674
8/29/19 02:51,34.674
8/29/19 03:06,34.721
8/29/19 03:21,34.532
8/29/19 03:36,34.674
8/29/19 03:51,34.58
8/29/19 04:06,34.532
8/29/19 04:21,34.627
8/29/19 04:36,34.532
8/29/19 04:51,34.674
8/29/19 05:06,34.627
8/29/19 05:21,34.721
8/29/19 05:36,34.674
8/29/19 05:51,34.532
8/29/19 06:06,34.674
8/29/19 06:21,34.674
8/29/19 06:36,34.674
8/29/19 06:51,34.58
8/29/19 07:06,34.674
8/29/19 07:21,34.721
8/29/19 07:36,34.721
8/29/19 07:51,34.627
8/29/19 08:06,34.674
8/29/19 08:21,34.627
8/29/19 08:36,34.58
8/29/19 08:51,34.627
8/29/19 09:06,34.674
8/29/19 09:21,34.532
8/29/19 09:36,34.532
8/29/19 09:51,34.627
8/29/19 10:06,34.627
8/29/19 10:21,34.721
8/29/19 10:36,34.674
8/29/19 10:51,34.674
8/29/19 11:06,34.532
8/29/19 11:21,34.532
8/29/19 11:36,34.532
8/29/19 11:51,34.627
8/29/19 12:06,34.674
8/29/19 12:21,34.532
8/29/19 12:36,34.674
8/29/19 12:51,34.674
8/29/19 13:06,34.58
8/29/19 13:21,34.674
8/29/19 13:36,34.532
8/29/19 13:51,34.532
8/29/19 14:06,34.674
8/29/19 14:21,34.532
8/29/19 14:36,34.627
8/29/19 14:51,34.627
8/29/19 15:06,34.532
8/29/19 15:21,34.532
8/29/19 15:36,34.627
8/29/19 15:51,34.721
8/29/19 16:06,34.58
8/29/19 16:21,34.58
8/29/19 16:36,34.627
8/29/19 16:51,34.532
8/29/19 17:06,34.532
8/29/19 17:21,34.674
8/29/19 17:36,34.532
8/29/19 17:51,34.627
8/29/19 18:06,34.674
8/29/19 18:21,34.58
8/29/19 18:36,34.532
8/29/19 18:51,34.674
8/29/19 19:06,34.532
8/29/19 19:21,34.58
8/29/19 19:36,34.532
8/29/19 19:51,34.58
8/29/19 20:06,34.532
8/29/19 20:21,34.674
8/29/19 20:36,34.627
8/29/19 20:51,34.532
8/29/19 21:06,34.532
8/29/19 21:21,34.58
8/29/19 21:36,34.532
8/29/19 21:51,34.627
8/29/19 22:06,34.674
8/29/19 22:21,34.58
8/29/19 22:36,34.532
8/29/19 22:51,34.627
8/29/19 23:06,34.532
8/29/19 23:21,34.627
8/29/19 23:36,34.532
8/29/19 23:51,34.532
8/30/19 00:06,34.627
8/30/19 00:21,34.627
8/30/19 00:36,34.674
8/30/19 00:51,34.532
8/30/19 01:06,34.627
8/30/19 01:21,34.674
8/30/19 01:36,34.532
8/30/19 01:51,34.58
8/30/19 02:06,34.674
8/30/19 02:21,34.674
8/30/19 02:36,34.627
8/30/19 02:51,34.532
8/30/19 03:06,34.674
8/30/19 03:21,34.58
8/30/19 03:36,34.674
8/30/19 03:51,34.532
8/30/19 04:06,34.627
8/30/19 04:21,34.532
8/30/19 04:36,34.627
8/30/19 04:51,34.58
8/30/19 05:06,34.674
8/30/19 05:21,34.674
8/30/19 05:36,34.58
8/30/19 05:51,34.721
8/30/19 06:06,34.532
8/30/19 06:21,34.627
8/30/19 06:36,34.485
8/30/19 06:51,34.674
8/30/19 07:06,34.627
8/30/19 07:21,34.532
8/30/19 07:36,34.627
8/30/19 07:51,34.627
8/30/19 08:06,34.58
8/30/19 08:21,34.674
8/30/19 08:36,34.721
8/30/19 08:51,34.721
8/30/19 09:06,34.532
8/30/19 09:21,34.627
8/30/19 09:36,34.674
8/30/19 09:51,34.674
8/30/19 10:06,34.532
8/30/19 10:21,34.721
8/30/19 10:36,34.532
8/30/19 10:51,34.674
8/30/19 11:06,34.674
8/30/19 11:21,34.627
8/30/19 11:36,34.532
8/30/19 11:51,34.58
8/30/19 12:06,34.532
8/30/19 12:21,34.627
8/30/19 12:36,34.627
8/30/19 12:51,34.674
8/30/19 13:06,34.627
8/30/19 13:21,34.58
8/30/19 13:36,34.532
8/30/19 13:51,34.532
8/30/19 14:06,34.627
8/30/19 14:21,34.58
8/30/19 14:36,34.532
8/30/19 14:51,34.627
8/30/19 15:06,34.674
8/30/19 15:21,34.532
8/30/19 15:36,34.532
8/30/19 15:51,34.721
8/30/19 16:06,34.674
8/30/19 16:21,34.627
8/30/19 16:36,34.627
8/30/19 16:51,34.721
8/30/19 17:06,34.627
8/30/19 17:21,34.627
8/30/19 17:36,34.532
8/30/19 17:51,34.58
8/30/19 18:06,34.532
8/30/19 18:21,34.674
8/30/19 18:36,34.674
8/30/19 18:51,34.721
8/30/19 19:06,34.532
8/30/19 19:21,34.721
8/30/19 19:36,34.627
8/30/19 19:51,34.627
8/30/19 20:06,34.532
8/30/19 20:21,34.58
8/30/19 20:36,34.627
8/30/19 20:51,34.58
8/30/19 21:06,34.674
8/30/19 21:21,34.532
8/30/19 21:36,34.674
8/30/19 21:51,34.674
8/30/19 22:06,34.674
8/30/19 22:21,34.58
8/30/19 22:36,34.674
8/30/19 22:51,34.58
8/30/19 23:06,34.627
8/30/19 23:21,34.532
8/30/19 23:36,34.58
8/30/19 23:51,34.627
8/31/19 00:06,34.532
8/31/19 00:21,34.721
8/31/19 00:36,34.58
8/31/19 00:51,34.627
8/31/19 01:06,34.674
8/31/19 01:21,34.627
8/31/19 01:36,34.627
8/31/19 01:51,34.721
8/31/19 02:06,34.58
8/31/19 02:21,34.532
8/31/19 02:36,34.674
8/31/19 02:51,34.721
8/31/19 03:06,34.58
8/31/19 03:21,34.532
8/31/19 03:36,34.627
8/31/19 03:51,34.627
8/31/19 04:06,34.674
8/31/19 04:21,34.532
8/31/19 04:36,34.627
8/31/19 04:51,34.58
8/31/19 05:06,34.674
8/31/19 05:21,34.532
8/31/19 05:36,34.674
8/31/19 05:51,34.627
8/31/19 06:06,34.627
8/31/19 06:21,34.58
8/31/19 06:36,34.674
8/31/19 06:51,34.674
8/31/19 07:06,34.532
8/31/19 07:21,34.674
8/31/19 07:36,34.674
8/31/19 07:51,34.532
8/31/19 08:06,34.674
8/31/19 08:21,34.674
8/31/19 08:36,34.721
8/31/19 08:51,34.674
8/31/19 09:06,34.532
8/31/19 09:21,34.674
8/31/19 09:36,34.674
8/31/19 09:51,34.674
8/31/19 10:06,34.627
8/31/19 10:21,34.627
8/31/19 10:36,34.627
8/31/19 10:51,34.674
8/31/19 11:06,34.721
8/31/19 11:21,34.58
8/31/19 11:36,34.627
8/31/19 11:51,34.674
8/31/19 12:06,34.674
8/31/19 12:21,34.532
8/31/19 12:36,34.627
8/31/19 12:51,34.627
8/31/19 13:06,34.674
8/31/19 13:21,34.532
8/31/19 13:36,34.627
8/31/19 13:51,34.674
8/31/19 14:06,34.627
8/31/19 14:21,34.674
8/31/19 14:36,34.532
8/31/19 14:51,34.532
8/31/19 15:06,34.58
8/31/19 15:21,34.627
8/31/19 15:36,34.58
8/31/19 15:51,34.627
8/31/19 16:06,34.674
8/31/19 16:21,34.58
8/31/19 16:36,34.627
8/31/19 16:51,34.674
8/31/19 17:06,34.58
8/31/19 17:21,34.532
8/31/19 17:36,34.674
8/31/19 17:51,34.532
8/31/19 18:06,34.674
8/31/19 18:21,34.532
8/31/19 18:36,34.58
8/31/19 18:51,34.627
8/31/19 19:06,34.58
8/31/19 19:21,34.58
8/31/19 19:36,34.627
8/31/19 19:51,34.58
8/31/19 20:06,34.532
8/31/19 20:21,34.532
8/31/19 20:36,34.627
8/31/19 20:51,34.58
8/31/19 21:06,34.58
8/31/19 21:21,34.532
8/31/19 21:36,34.532
8/31/19 21:51,34.627
8/31/19 22:06,34.627
8/31/19 22:21,34.627
8/31/19 22:36,34.627
8/31/19 22:51,34.532
8/31/19 23:06,34.58
8/31/19 23:21,34.58
8/31/19 23:36,34.674
8/31/19 23:51,34.58
9/1/19 00:06,34.627
9/1/19 00:21,34.627
9/1/19 00:36,34.532
9/1/19 00:51,34.58
9/1/19 01:06,34.674
9/1/19 01:21,34.674
9/1/19 01:36,34.627
9/1/19 01:51,34.674
9/1/19 02:06,34.58
9/1/19 02:21,34.627
9/1/19 02:36,34.674
9/1/19 02:51,34.58
9/1/19 03:06,34.627
9/1/19 03:21,34.532
9/1/19 03:36,34.627
9/1/19 03:51,34.627
9/1/19 04:06,34.674
9/1/19 04:21,34.532
9/1/19 04:36,34.674
9/1/19 04:51,34.674
9/1/19 05:06,34.627
9/1/19 05:21,34.627
9/1/19 05:36,34.58
9/1/19 05:51,34.627
9/1/19 06:06,34.674
9/1/19 06:21,34.674
9/1/19 06:36,34.58
9/1/19 06:51,34.58
9/1/19 07:06,34.674
9/1/19 07:21,34.532
9/1/19 07:36,34.627
9/1/19 07:51,34.627
9/1/19 08:06,34.674
9/1/19 08:21,34.58
9/1/19 08:36,34.674
9/1/19 08:51,34.627
9/1/19 09:06,34.674
9/1/19 09:21,34.532
9/1/19 09:36,34.58
9/1/19 09:51,34.674
9/1/19 10:06,34.674
9/1/19 10:21,34.58
9/1/19 10:36,34.627
9/1/19 10:51,34.532
9/1/19 11:06,34.58
9/1/19 11:21,34.58
9/1/19 11:36,34.627
9/1/19 11:51,34.532
9/1/19 12:06,34.627
9/1/19 12:21,34.532
9/1/19 12:36,34.674
9/1/19 12:51,34.627
9/1/19 13:06,34.532
9/1/19 13:21,34.627
9/1/19 13:36,34.674
9/1/19 13:51,34.58
9/1/19 14:06,34.58
9/1/19 14:21,34.674
9/1/19 14:36,34.627
9/1/19 14:51,34.58
9/1/19 15:06,34.627
9/1/19 15:21,34.627
9/1/19 15:36,34.627
9/1/19 15:51,34.58
9/1/19 16:06,34.674
9/1/19 16:21,34.627
9/1/19 16:36,34.627
9/1/19 16:51,34.674
9/1/19 17:06,34.627
9/1/19 17:21,34.627
9/1/19 17:36,34.721
9/1/19 17:51,34.58
9/1/19 18:06,34.674
9/1/19 18:21,34.627
9/1/19 18:36,34.627
9/1/19 18:51,34.674
9/1/19 19:06,34.674
9/1/19 19:21,34.627
9/1/19 19:36,34.437
9/1/19 19:51,34.627
9/1/19 20:06,34.674
9/1/19 20:21,34.674
9/1/19 20:36,34.627
9/1/19 20:51,34.627
9/1/19 21:06,34.627
9/1/19 21:21,34.627
9/1/19 21:36,34.627
9/1/19 21:51,34.627
9/1/19 22:06,34.627
9/1/19 22:21,34.58
9/1/19 22:36,34.627
9/1/19 22:51,34.627
9/1/19 23:06,34.58
9/1/19 23:21,34.627
9/1/19 23:36,34.674
9/1/19 23:51,34.58
9/2/19 00:06,34.627
9/2/19 00:21,34.627
9/2/19 00:36,34.627
9/2/19 00:51,34.58
9/2/19 01:06,34.627
9/2/19 01:21,34.58
9/2/19 01:36,34.674
9/2/19 01:51,34.674
9/2/19 02:06,34.627
9/2/19 02:21,34.674
9/2/19 02:36,34.58
9/2/19 02:51,34.627
9/2/19 03:06,34.627
9/2/19 03:21,34.58
9/2/19 03:36,34.627
9/2/19 03:51,34.58
9/2/19 04:06,34.627
9/2/19 04:21,34.627
9/2/19 04:36,34.627
9/2/19 04:51,34.674
9/2/19 05:06,34.58
9/2/19 05:21,34.627
9/2/19 05:36,34.627
9/2/19 05:51,34.627
9/2/19 06:06,34.58
9/2/19 06:21,34.674
9/2/19 06:36,34.674
9/2/19 06:51,34.627
9/2/19 07:06,34.627
9/2/19 07:21,34.58
9/2/19 07:36,34.627
9/2/19 07:51,34.627
9/2/19 08:06,34.627
9/2/19 08:21,34.674
9/2/19 08:36,34.627
9/2/19 08:51,34.627
9/2/19 09:06,34.627
9/2/19 09:21,34.674
9/2/19 09:36,34.674
9/2/19 09:51,34.627
9/2/19 10:06,34.58
9/2/19 10:21,34.532
9/2/19 10:36,34.674
9/2/19 10:51,34.627
9/2/19 11:06,34.674
9/2/19 11:21,34.627
9/2/19 11:36,34.674
9/2/19 11:51,34.627
9/2/19 12:06,34.58
9/2/19 12:21,34.674
9/2/19 12:36,34.58
9/2/19 12:51,34.58
9/2/19 13:06,34.627
9/2/19 13:21,34.674
9/2/19 13:36,34.627
9/2/19 13:51,34.627
9/2/19 14:06,34.627
9/2/19 14:21,34.627
9/2/19 14:36,34.58
9/2/19 14:51,34.627
9/2/19 15:06,34.58
9/2/19 15:21,34.58
9/2/19 15:36,34.58
9/2/19 15:51,34.627
9/2/19 16:06,34.58
9/2/19 16:21,34.532
9/2/19 16:36,34.627
9/2/19 16:51,34.58
9/2/19 17:06,34.627
9/2/19 17:21,34.674
9/2/19 17:36,34.674
9/2/19 17:51,34.674
9/2/19 18:06,34.674
9/2/19 18:21,34.674
9/2/19 18:36,34.627
9/2/19 18:51,34.674
9/2/19 19:06,34.58
9/2/19 19:21,34.627
9/2/19 19:36,34.627
9/2/19 19:51,34.58
9/2/19 20:06,34.58
9/2/19 20:21,34.674
9/2/19 20:36,34.627
9/2/19 20:51,34.674
9/2/19 21:06,34.674
9/2/19 21:21,34.58
9/2/19 21:36,34.627
9/2/19 21:51,34.674
9/2/19 22:06,34.674
9/2/19 22:21,34.674
9/2/19 22:36,34.58
9/2/19 22:51,34.627
9/2/19 23:06,34.58
9/2/19 23:21,34.532
9/2/19 23:36,34.627
9/2/19 23:51,34.674
9/3/19 00:06,34.627
9/3/19 00:21,34.674
9/3/19 00:36,34.674
9/3/19 00:51,34.58
9/3/19 01:06,34.58
9/3/19 01:21,34.58
9/3/19 01:36,34.58
9/3/19 01:51,34.627
9/3/19 02:06,34.674
9/3/19 02:21,34.674
9/3/19 02:36,34.58
9/3/19 02:51,34.674
9/3/19 03:06,34.674
9/3/19 03:21,34.674
9/3/19 03:36,34.58
9/3/19 03:51,34.58
9/3/19 04:06,34.674
9/3/19 04:21,34.721
9/3/19 04:36,34.58
9/3/19 04:51,34.58
9/3/19 05:06,34.58
9/3/19 05:21,34.627
9/3/19 05:36,34.627
9/3/19 05:51,34.674
9/3/19 06:06,34.674
9/3/19 06:21,34.627
9/3/19 06:36,34.627
9/3/19 06:51,34.674
9/3/19 07:06,34.674
9/3/19 07:21,34.627
9/3/19 07:36,34.58
9/3/19 07:51,34.627
9/3/19 08:06,34.58
9/3/19 08:21,34.58
9/3/19 08:36,34.627
9/3/19 08:51,34.58
9/3/19 09:06,34.674
9/3/19 09:21,34.58
9/3/19 09:36,34.58
9/3/19 09:51,34.627
9/3/19 10:06,34.532
9/3/19 10:21,34.58
9/3/19 10:36,34.58
9/3/19 10:51,34.674
9/3/19 11:06,34.532
9/3/19 11:21,34.58
9/3/19 11:36,34.58
9/3/19 11:51,34.532
9/3/19 12:06,34.58
9/3/19 12:21,34.674
9/3/19 12:36,34.627
9/3/19 12:51,34.58
9/3/19 13:06,34.627
9/3/19 13:21,34.627
9/3/19 13:36,34.532
9/3/19 13:51,34.532
9/3/19 14:06,34.58
9/3/19 14:21,34.674
9/3/19 14:36,34.627
9/3/19 14:51,34.532
9/3/19 15:06,34.58
9/3/19 15:21,34.674
9/3/19 15:36,34.58
9/3/19 15:51,34.58
9/3/19 16:06,34.58
9/3/19 16:21,34.674
9/3/19 16:36,34.627
9/3/19 16:51,34.721
9/3/19 17:06,34.721
9/3/19 17:21,34.58
